student_id,course_id,session,status
SV001,PRM392,14,Present
SV001,PRM392,15,Present
SV001,PRM392,16,Present
SV001,PRM392,17,Present
SV001,PRM392,18,Present
SV001,ITE302,1,Present
SV001,ITE302,2,Present
SV001,ITE302,3,Present
SV001,ITE302,4,Present
SV001,ITE302,5,Present
SV001,ITE302,6,Present
SV001,ITE302,7,Present
SV001,ITE302,8,Present
SV001,ITE302,9,Present
SV001,ITE302,10,Present
SV001,ITE302,11,Present
SV001,ITE302,12,Present
SV001,ITE302,13,Present
SV001,ITE302,14,Late
SV001,ITE302,15,Present
SV001,ITE302,16,Present
SV001,ITE302,17,Present
SV001,ITE302,18,Present
SV001,WED201,1,Present
SV001,WED201,2,Present
SV001,WED201,3,Present
SV001,WED201,4,Present
SV001,WED201,5,Present
SV001,WED201,6,Present
SV001,WED201,7,Present
SV001,WED201,8,Present
SV001,WED201,9,Present
SV001,WED201,10,Present
SV001,WED201,11,Present
SV001,WED201,12,Present
SV001,WED201,13,Present
SV001,WED201,14,Present
SV001,WED201,15,Present
SV001,WED201,16,Present
SV001,WED201,17,Present
SV001,WED201,18,Late
SV001,PRO192,1,Absent
SV001,PRO192,2,Present
SV001,PRO192,3,Present
SV001,PRO192,4,Absent
SV001,PRO192,5,Present
SV001,PRO192,6,Late
SV001,PRO192,7,Late
SV001,PRO192,8,Absent
SV001,PRO192,9,Present
SV001,PRO192,10,Present
SV001,PRO192,11,Present
SV001,PRO192,12,Present
SV001,PRO192,13,Present
SV001,PRO192,14,Present
SV001,PRO192,15,Present
SV001,PRO192,16,Present
SV001,PRO192,17,Present
SV001,PRO192,18,Present
SV002,PRJ301,1,Present
SV002,PRJ301,2,Late
SV002,PRJ301,3,Present
SV002,PRJ301,4,Present
SV002,PRJ301,5,Present
SV002,PRJ301,6,Present
SV002,PRJ301,7,Late
SV002,PRJ301,8,Present
SV002,PRJ301,9,Present
SV002,PRJ301,10,Late
SV002,PRJ301,11,Present
SV002,PRJ301,12,Present
SV002,PRJ301,13,Present
SV002,PRJ301,14,Present
SV002,PRJ301,15,Present
SV002,PRJ301,16,Present
SV002,PRJ301,17,Present
SV002,PRJ301,18,Present
SV002,DBI202,1,Present
SV002,DBI202,2,Late
SV002,DBI202,3,Present
SV002,DBI202,4,Present
SV002,DBI202,5,Late
SV002,DBI202,6,Present
SV002,DBI202,7,Present
SV002,DBI202,8,Absent
SV002,DBI202,9,Late
SV002,DBI202,10,Present
SV002,DBI202,11,Present
SV002,DBI202,12,Present
SV002,DBI202,13,Present
SV002,DBI202,14,Present
SV002,DBI202,15,Present
SV002,DBI202,16,Present
SV002,DBI202,17,Absent
SV002,DBI202,18,Present
SV002,SWE201,1,Present
SV002,SWE201,2,Present
SV002,SWE201,3,Present
SV002,SWE201,4,Present
SV002,SWE201,5,Present
SV002,SWE201,6,Present
SV002,SWE201,7,Present
SV002,SWE201,8,Present
SV002,SWE201,9,Present
SV002,SWE201,10,Present
SV002,SWE201,11,Late
SV002,SWE201,12,Present
SV002,SWE201,13,Late
SV002,SWE201,14,Present
SV002,SWE201,15,Late
SV002,SWE201,16,Present
SV002,SWE201,17,Present
SV002,SWE201,18,Present
SV002,SWT301,1,Late
SV002,SWT301,2,Present
SV002,SWT301,3,Present
SV002,SWT301,4,Late
SV002,SWT301,5,Late
SV002,SWT301,6,Present
SV002,SWT301,7,Present
SV002,SWT301,8,Present
SV002,SWT301,9,Present
SV002,SWT301,10,Present
SV002,SWT301,11,Absent
SV002,SWT301,12,Late
SV002,SWT301,13,Present
SV002,SWT301,14,Present
SV002,SWT301,15,Present
SV002,SWT301,16,Present
SV002,SWT301,17,Present
SV002,SWT301,18,Present
SV002,PRM392,1,Present
SV002,PRM392,2,Present
SV002,PRM392,3,Present
SV002,PRM392,4,Present
SV002,PRM392,5,Present
SV002,PRM392,6,Present
SV002,PRM392,7,Absent
SV002,PRM392,8,Present
SV002,PRM392,9,Present
SV002,PRM392,10,Late
SV002,PRM392,11,Present
SV002,PRM392,12,Present
SV002,PRM392,13,Present
SV002,PRM392,14,Present
SV002,PRM392,15,Late
SV002,PRM392,16,Present
SV002,PRM392,17,Present
SV002,PRM392,18,Present
SV002,ITE302,1,Present
SV002,ITE302,2,Present
SV002,ITE302,3,Present
SV002,ITE302,4,Present
SV002,ITE302,5,Present
SV002,ITE302,6,Present
SV002,ITE302,7,Present
SV002,ITE302,8,Present
SV002,ITE302,9,Present
SV002,ITE302,10,Present
SV002,ITE302,11,Present
SV002,ITE302,12,Present
SV002,ITE302,13,Present
SV002,ITE302,14,Present
SV002,ITE302,15,Present
SV002,ITE302,16,Present
SV002,ITE302,17,Present
SV002,ITE302,18,Present
SV002,WED201,1,Present
SV002,WED201,2,Present
SV002,WED201,3,Present
SV002,WED201,4,Present
SV002,WED201,5,Late
SV002,WED201,6,Present
SV002,WED201,7,Present
SV002,WED201,8,Absent
SV002,WED201,9,Present
SV002,WED201,10,Present
SV002,WED201,11,Present
SV002,WED201,12,Present
SV002,WED201,13,Present
SV002,WED201,14,Present
SV002,WED201,15,Present
SV002,WED201,16,Present
SV002,WED201,17,Present
SV002,WED201,18,Present
SV002,PRO192,1,Present
SV002,PRO192,2,Absent
SV002,PRO192,3,Present
SV002,PRO192,4,Present
SV002,PRO192,5,Present
SV002,PRO192,6,Absent
SV002,PRO192,7,Present
SV002,PRO192,8,Present
SV002,PRO192,9,Present
SV002,PRO192,10,Absent
SV002,PRO192,11,Present
SV002,PRO192,12,Present
SV002,PRO192,13,Present
SV002,PRO192,14,Present
SV002,PRO192,15,Present
SV002,PRO192,16,Present
SV002,PRO192,17,Present
SV002,PRO192,18,Present
SV003,PRJ301,1,Present
SV003,PRJ301,2,Present
SV003,PRJ301,3,Present
SV003,PRJ301,4,Present
SV003,PRJ301,5,Present
SV003,PRJ301,6,Present
SV003,PRJ301,7,Present
SV003,PRJ301,8,Present
SV003,PRJ301,9,Present
SV003,PRJ301,10,Present
SV003,PRJ301,11,Present
SV003,PRJ301,12,Present
SV003,PRJ301,13,Present
SV003,PRJ301,14,Present
SV003,PRJ301,15,Present
SV003,PRJ301,16,Present
SV003,PRJ301,17,Absent
SV003,PRJ301,18,Present
SV003,DBI202,1,Present
SV003,DBI202,2,Present
SV003,DBI202,3,Present
SV003,DBI202,4,Present
SV003,DBI202,5,Present
SV003,DBI202,6,Present
SV003,DBI202,7,Present
SV003,DBI202,8,Present
SV003,DBI202,9,Present
SV003,DBI202,10,Late
SV003,DBI202,11,Present
SV003,DBI202,12,Present
SV003,DBI202,13,Present
SV003,DBI202,14,Present
SV003,DBI202,15,Present
SV003,DBI202,16,Present
SV003,DBI202,17,Absent
SV003,DBI202,18,Present
SV003,SWE201,1,Present
SV003,SWE201,2,Present
SV003,SWE201,3,Present
SV003,SWE201,4,Absent
SV003,SWE201,5,Present
SV003,SWE201,6,Present
SV003,SWE201,7,Present
SV003,SWE201,8,Present
SV003,SWE201,9,Present
SV003,SWE201,10,Present
SV003,SWE201,11,Present
SV003,SWE201,12,Present
SV003,SWE201,13,Absent
SV003,SWE201,14,Present
SV003,SWE201,15,Present
SV003,SWE201,16,Present
SV003,SWE201,17,Present
SV003,SWE201,18,Present
SV003,SWT301,1,Present
SV003,SWT301,2,Present
SV003,SWT301,3,Present
SV003,SWT301,4,Present
SV003,SWT301,5,Present
SV003,SWT301,6,Present
SV003,SWT301,7,Present
SV003,SWT301,8,Present
SV003,SWT301,9,Present
SV003,SWT301,10,Present
SV003,SWT301,11,Present
SV003,SWT301,12,Present
SV003,SWT301,13,Present
SV003,SWT301,14,Present
SV003,SWT301,15,Present
SV003,SWT301,16,Present
SV003,SWT301,17,Present
SV003,SWT301,18,Present
SV003,PRM392,1,Present
SV003,PRM392,2,Present
SV003,PRM392,3,Present
SV003,PRM392,4,Present
SV003,PRM392,5,Present
SV003,PRM392,6,Present
SV003,PRM392,7,Present
SV003,PRM392,8,Present
SV003,PRM392,9,Present
SV003,PRM392,10,Present
SV003,PRM392,11,Present
SV003,PRM392,12,Present
SV003,PRM392,13,Present
SV003,PRM392,14,Present
SV003,PRM392,15,Present
SV003,PRM392,16,Present
SV003,PRM392,17,Present
SV003,PRM392,18,Present
SV003,ITE302,1,Present
SV003,ITE302,2,Late
SV003,ITE302,3,Present
SV003,ITE302,4,Present
SV003,ITE302,5,Present
SV003,ITE302,6,Present
SV003,ITE302,7,Present
SV003,ITE302,8,Absent
SV003,ITE302,9,Present
SV003,ITE302,10,Present
SV003,ITE302,11,Present
SV003,ITE302,12,Present
SV003,ITE302,13,Present
SV003,ITE302,14,Present
SV003,ITE302,15,Present
SV003,ITE302,16,Present
SV003,ITE302,17,Present
SV003,ITE302,18,Present
SV003,WED201,1,Present
SV003,WED201,2,Present
SV003,WED201,3,Present
SV003,WED201,4,Present
SV003,WED201,5,Present
SV003,WED201,6,Present
SV003,WED201,7,Present
SV003,WED201,8,Present
SV003,WED201,9,Present
SV003,WED201,10,Present
SV003,WED201,11,Present
SV003,WED201,12,Present
SV003,WED201,13,Present
SV003,WED201,14,Present
SV003,WED201,15,Present
SV003,WED201,16,Present
SV003,WED201,17,Present
SV003,WED201,18,Present
SV003,PRO192,1,Present
SV003,PRO192,2,Present
SV003,PRO192,3,Present
SV003,PRO192,4,Present
SV003,PRO192,5,Present
SV003,PRO192,6,Present
SV003,PRO192,7,Present
SV003,PRO192,8,Present
SV003,PRO192,9,Present
SV003,PRO192,10,Present
SV003,PRO192,11,Present
SV003,PRO192,12,Present
SV003,PRO192,13,Present
SV003,PRO192,14,Present
SV003,PRO192,15,Present
SV003,PRO192,16,Present
SV003,PRO192,17,Present
SV003,PRO192,18,Present
SV004,PRJ301,1,Present
SV004,PRJ301,2,Present
SV004,PRJ301,3,Late
SV004,PRJ301,4,Present
SV004,PRJ301,5,Present
SV004,PRJ301,6,Present
SV004,PRJ301,7,Present
SV004,PRJ301,8,Present
SV004,PRJ301,9,Present
SV004,PRJ301,10,Present
SV004,PRJ301,11,Late
SV004,PRJ301,12,Present
SV004,PRJ301,13,Present
SV004,PRJ301,14,Present
SV004,PRJ301,15,Present
SV004,PRJ301,16,Absent
SV004,PRJ301,17,Present
SV004,PRJ301,18,Present
SV004,DBI202,1,Present
SV004,DBI202,2,Present
SV004,DBI202,3,Present
SV004,DBI202,4,Present
SV004,DBI202,5,Present
SV004,DBI202,6,Present
SV004,DBI202,7,Present
SV004,DBI202,8,Present
SV004,DBI202,9,Present
SV004,DBI202,10,Present
SV004,DBI202,11,Present
SV004,DBI202,12,Present
SV004,DBI202,13,Present
SV004,DBI202,14,Present
SV004,DBI202,15,Present
SV004,DBI202,16,Present
SV004,DBI202,17,Present
SV004,DBI202,18,Present
SV004,SWE201,1,Present
SV004,SWE201,2,Present
SV004,SWE201,3,Present
SV004,SWE201,4,Present
SV004,SWE201,5,Present
SV004,SWE201,6,Present
SV004,SWE201,7,Late
SV004,SWE201,8,Present
SV004,SWE201,9,Present
SV004,SWE201,10,Present
SV004,SWE201,11,Present
SV004,SWE201,12,Present
SV004,SWE201,13,Present
SV004,SWE201,14,Present
SV004,SWE201,15,Present
SV004,SWE201,16,Present
SV004,SWE201,17,Present
SV004,SWE201,18,Present
SV004,SWT301,1,Present
SV004,SWT301,2,Present
SV004,SWT301,3,Present
SV004,SWT301,4,Late
SV004,SWT301,5,Present
SV004,SWT301,6,Present
SV004,SWT301,7,Late
SV004,SWT301,8,Present
SV004,SWT301,9,Absent
SV004,SWT301,10,Absent
SV004,SWT301,11,Present
SV004,SWT301,12,Present
SV004,SWT301,13,Present
SV004,SWT301,14,Present
SV004,SWT301,15,Present
SV004,SWT301,16,Present
SV004,SWT301,17,Present
SV004,SWT301,18,Present
SV004,PRM392,1,Present
SV004,PRM392,2,Present
SV004,PRM392,3,Present
SV004,PRM392,4,Present
SV004,PRM392,5,Present
SV004,PRM392,6,Present
SV004,PRM392,7,Present
SV004,PRM392,8,Present
SV004,PRM392,9,Present
SV004,PRM392,10,Present
SV004,PRM392,11,Present
SV004,PRM392,12,Present
SV004,PRM392,13,Present
SV004,PRM392,14,Present
SV004,PRM392,15,Present
SV004,PRM392,16,Present
SV004,PRM392,17,Present
SV004,PRM392,18,Present
SV004,ITE302,1,Present
SV004,ITE302,2,Present
SV004,ITE302,3,Present
SV004,ITE302,4,Present
SV004,ITE302,5,Present
SV004,ITE302,6,Present
SV004,ITE302,7,Absent
SV004,ITE302,8,Present
SV004,ITE302,9,Present
SV004,ITE302,10,Late
SV004,ITE302,11,Present
SV004,ITE302,12,Absent
SV004,ITE302,13,Present
SV004,ITE302,14,Present
SV004,ITE302,15,Present
SV004,ITE302,16,Present
SV004,ITE302,17,Present
SV004,ITE302,18,Present
SV004,WED201,1,Present
SV004,WED201,2,Present
SV004,WED201,3,Present
SV004,WED201,4,Present
SV004,WED201,5,Present
SV004,WED201,6,Present
SV004,WED201,7,Present
SV004,WED201,8,Present
SV004,WED201,9,Present
SV004,WED201,10,Present
SV004,WED201,11,Present
SV004,WED201,12,Present
SV004,WED201,13,Present
SV004,WED201,14,Present
SV004,WED201,15,Present
SV004,WED201,16,Present
SV004,WED201,17,Present
SV004,WED201,18,Present
SV004,PRO192,1,Present
SV004,PRO192,2,Present
SV004,PRO192,3,Present
SV004,PRO192,4,Present
SV004,PRO192,5,Present
SV004,PRO192,6,Present
SV004,PRO192,7,Present
SV004,PRO192,8,Present
SV004,PRO192,9,Present
SV004,PRO192,10,Present
SV004,PRO192,11,Present
SV004,PRO192,12,Present
SV004,PRO192,13,Present
SV004,PRO192,14,Present
SV004,PRO192,15,Present
SV004,PRO192,16,Present
SV004,PRO192,17,Present
SV004,PRO192,18,Present
SV005,PRJ301,1,Present
SV005,PRJ301,2,Absent
SV005,PRJ301,3,Present
SV005,PRJ301,4,Present
SV005,PRJ301,5,Present
SV005,PRJ301,6,Present
SV005,PRJ301,7,Present
SV005,PRJ301,8,Present
SV005,PRJ301,9,Present
SV005,PRJ301,10,Present
SV005,PRJ301,11,Present
SV005,PRJ301,12,Present
SV005,PRJ301,13,Present
SV005,PRJ301,14,Present
SV005,PRJ301,15,Present
SV005,PRJ301,16,Present
SV005,PRJ301,17,Present
SV005,PRJ301,18,Present
SV005,DBI202,1,Present
SV005,DBI202,2,Present
SV005,DBI202,3,Present
SV005,DBI202,4,Present
SV005,DBI202,5,Present
SV005,DBI202,6,Present
SV005,DBI202,7,Present
SV005,DBI202,8,Present
SV005,DBI202,9,Present
SV005,DBI202,10,Present
SV005,DBI202,11,Present
SV005,DBI202,12,Present
SV005,DBI202,13,Present
SV005,DBI202,14,Present
SV005,DBI202,15,Present
SV005,DBI202,16,Absent
SV005,DBI202,17,Late
SV005,DBI202,18,Present
SV005,SWE201,1,Present
SV005,SWE201,2,Present
SV005,SWE201,3,Present
SV005,SWE201,4,Present
SV005,SWE201,5,Absent
SV005,SWE201,6,Present
SV005,SWE201,7,Present
SV005,SWE201,8,Present
SV005,SWE201,9,Present
SV005,SWE201,10,Present
SV005,SWE201,11,Present
SV005,SWE201,12,Present
SV005,SWE201,13,Late
SV005,SWE201,14,Present
SV005,SWE201,15,Present
SV005,SWE201,16,Present
SV005,SWE201,17,Present
SV005,SWE201,18,Present
SV005,SWT301,1,Present
SV005,SWT301,2,Late
SV005,SWT301,3,Present
SV005,SWT301,4,Present
SV005,SWT301,5,Present
SV005,SWT301,6,Present
SV005,SWT301,7,Present
SV005,SWT301,8,Present
SV005,SWT301,9,Present
SV005,SWT301,10,Present
SV005,SWT301,11,Present
SV005,SWT301,12,Present
SV005,SWT301,13,Present
SV005,SWT301,14,Present
SV005,SWT301,15,Late
SV005,SWT301,16,Present
SV005,SWT301,17,Late
SV005,SWT301,18,Present
SV005,PRM392,1,Present
SV005,PRM392,2,Present
SV005,PRM392,3,Late
SV005,PRM392,4,Present
SV005,PRM392,5,Present
SV005,PRM392,6,Present
SV005,PRM392,7,Present
SV005,PRM392,8,Present
SV005,PRM392,9,Present
SV005,PRM392,10,Absent
SV005,PRM392,11,Present
SV005,PRM392,12,Present
SV005,PRM392,13,Present
SV005,PRM392,14,Late
SV005,PRM392,15,Present
SV005,PRM392,16,Present
SV005,PRM392,17,Present
SV005,PRM392,18,Present
SV005,ITE302,1,Present
SV005,ITE302,2,Present
SV005,ITE302,3,Present
SV005,ITE302,4,Present
SV005,ITE302,5,Present
SV005,ITE302,6,Present
SV005,ITE302,7,Present
SV005,ITE302,8,Late
SV005,ITE302,9,Present
SV005,ITE302,10,Present
SV005,ITE302,11,Present
SV005,ITE302,12,Present
SV005,ITE302,13,Present
SV005,ITE302,14,Present
SV005,ITE302,15,Present
SV005,ITE302,16,Present
SV005,ITE302,17,Present
SV005,ITE302,18,Present
SV005,WED201,1,Present
SV005,WED201,2,Present
SV005,WED201,3,Present
SV005,WED201,4,Present
SV005,WED201,5,Present
SV005,WED201,6,Absent
SV005,WED201,7,Present
SV005,WED201,8,Present
SV005,WED201,9,Present
SV005,WED201,10,Present
SV005,WED201,11,Absent
SV005,WED201,12,Present
SV005,WED201,13,Present
SV005,WED201,14,Present
SV005,WED201,15,Present
SV005,WED201,16,Present
SV005,WED201,17,Present
SV005,WED201,18,Present
SV005,PRO192,1,Present
SV005,PRO192,2,Present
SV005,PRO192,3,Present
SV005,PRO192,4,Present
SV005,PRO192,5,Present
SV005,PRO192,6,Present
SV005,PRO192,7,Present
SV005,PRO192,8,Present
SV005,PRO192,9,Present
SV005,PRO192,10,Present
SV005,PRO192,11,Present
SV005,PRO192,12,Present
SV005,PRO192,13,Present
SV005,PRO192,14,Present
SV005,PRO192,15,Present
SV005,PRO192,16,Absent
SV005,PRO192,17,Late
SV005,PRO192,18,Present
SV006,PRJ301,1,Present
SV006,PRJ301,2,Present
SV006,PRJ301,3,Present
SV006,PRJ301,4,Present
SV006,PRJ301,5,Absent
SV006,PRJ301,6,Present
SV006,PRJ301,7,Present
SV006,PRJ301,8,Late
SV006,PRJ301,9,Present
SV006,PRJ301,10,Present
SV006,PRJ301,11,Present
SV006,PRJ301,12,Present
SV006,PRJ301,13,Late
SV006,PRJ301,14,Present
SV006,PRJ301,15,Present
SV006,PRJ301,16,Present
SV006,PRJ301,17,Present
SV006,PRJ301,18,Present
SV006,DBI202,1,Absent
SV006,DBI202,2,Present
SV006,DBI202,3,Present
SV006,DBI202,4,Present
SV006,DBI202,5,Present
SV006,DBI202,6,Absent
SV006,DBI202,7,Present
SV006,DBI202,8,Present
SV006,DBI202,9,Present
SV006,DBI202,10,Present
SV006,DBI202,11,Present
SV006,DBI202,12,Present
SV006,DBI202,13,Present
SV006,DBI202,14,Present
SV006,DBI202,15,Present
SV006,DBI202,16,Present
SV006,DBI202,17,Present
SV006,DBI202,18,Present
SV006,SWE201,1,Present
SV006,SWE201,2,Present
SV006,SWE201,3,Present
SV006,SWE201,4,Present
SV006,SWE201,5,Present
SV006,SWE201,6,Present
SV006,SWE201,7,Present
SV006,SWE201,8,Late
SV006,SWE201,9,Present
SV006,SWE201,10,Present
SV006,SWE201,11,Present
SV006,SWE201,12,Present
SV006,SWE201,13,Present
SV006,SWE201,14,Absent
SV006,SWE201,15,Present
SV006,SWE201,16,Present
SV006,SWE201,17,Present
SV006,SWE201,18,Present
SV006,SWT301,1,Present
SV006,SWT301,2,Present
SV006,SWT301,3,Present
SV006,SWT301,4,Present
SV006,SWT301,5,Present
SV006,SWT301,6,Present
SV006,SWT301,7,Present
SV006,SWT301,8,Present
SV006,SWT301,9,Present
SV006,SWT301,10,Present
SV006,SWT301,11,Present
SV006,SWT301,12,Present
SV006,SWT301,13,Present
SV006,SWT301,14,Present
SV006,SWT301,15,Present
SV006,SWT301,16,Present
SV006,SWT301,17,Present
SV006,SWT301,18,Present
SV006,PRM392,1,Present
SV006,PRM392,2,Present
SV006,PRM392,3,Present
SV006,PRM392,4,Present
SV006,PRM392,5,Present
SV006,PRM392,6,Present
SV006,PRM392,7,Present
SV006,PRM392,8,Present
SV006,PRM392,9,Present
SV006,PRM392,10,Late
SV006,PRM392,11,Present
SV006,PRM392,12,Absent
SV006,PRM392,13,Present
SV006,PRM392,14,Present
SV006,PRM392,15,Present
SV006,PRM392,16,Late
SV006,PRM392,17,Present
SV006,PRM392,18,Present
SV006,ITE302,1,Present
SV006,ITE302,2,Present
SV006,ITE302,3,Late
SV006,ITE302,4,Present
SV006,ITE302,5,Present
SV006,ITE302,6,Present
SV006,ITE302,7,Present
SV006,ITE302,8,Present
SV006,ITE302,9,Present
SV006,ITE302,10,Present
SV006,ITE302,11,Present
SV006,ITE302,12,Present
SV006,ITE302,13,Present
SV006,ITE302,14,Present
SV006,ITE302,15,Present
SV006,ITE302,16,Present
SV006,ITE302,17,Late
SV006,ITE302,18,Present
SV006,WED201,1,Present
SV006,WED201,2,Present
SV006,WED201,3,Present
SV006,WED201,4,Present
SV006,WED201,5,Present
SV006,WED201,6,Absent
SV006,WED201,7,Present
SV006,WED201,8,Late
SV006,WED201,9,Present
SV006,WED201,10,Present
SV006,WED201,11,Present
SV006,WED201,12,Present
SV006,WED201,13,Present
SV006,WED201,14,Present
SV006,WED201,15,Present
SV006,WED201,16,Present
SV006,WED201,17,Present
SV006,WED201,18,Present
SV006,PRO192,1,Present
SV006,PRO192,2,Present
SV006,PRO192,3,Present
SV006,PRO192,4,Present
SV006,PRO192,5,Present
SV006,PRO192,6,Present
SV006,PRO192,7,Present
SV006,PRO192,8,Present
SV006,PRO192,9,Present
SV006,PRO192,10,Present
SV006,PRO192,11,Late
SV006,PRO192,12,Present
SV006,PRO192,13,Present
SV006,PRO192,14,Present
SV006,PRO192,15,Present
SV006,PRO192,16,Present
SV006,PRO192,17,Present
SV006,PRO192,18,Present
SV007,PRJ301,1,Present
SV007,PRJ301,2,Present
SV007,PRJ301,3,Present
SV007,PRJ301,4,Present
SV007,PRJ301,5,Present
SV007,PRJ301,6,Present
SV007,PRJ301,7,Present
SV007,PRJ301,8,Absent
SV007,PRJ301,9,Present
SV007,PRJ301,10,Present
SV007,PRJ301,11,Absent
SV007,PRJ301,12,Present
SV007,PRJ301,13,Present
SV007,PRJ301,14,Present
SV007,PRJ301,15,Present
SV007,PRJ301,16,Present
SV007,PRJ301,17,Present
SV007,PRJ301,18,Present
SV007,DBI202,1,Present
SV007,DBI202,2,Present
SV007,DBI202,3,Present
SV007,DBI202,4,Present
SV007,DBI202,5,Present
SV007,DBI202,6,Present
SV007,DBI202,7,Present
SV007,DBI202,8,Present
SV007,DBI202,9,Present
SV007,DBI202,10,Present
SV007,DBI202,11,Late
SV007,DBI202,12,Present
SV007,DBI202,13,Absent
SV007,DBI202,14,Present
SV007,DBI202,15,Absent
SV007,DBI202,16,Present
SV007,DBI202,17,Present
SV007,DBI202,18,Present
SV007,SWE201,1,Present
SV007,SWE201,2,Present
SV007,SWE201,3,Present
SV007,SWE201,4,Present
SV007,SWE201,5,Present
SV007,SWE201,6,Present
SV007,SWE201,7,Present
SV007,SWE201,8,Present
SV007,SWE201,9,Present
SV007,SWE201,10,Present
SV007,SWE201,11,Present
SV007,SWE201,12,Present
SV007,SWE201,13,Present
SV007,SWE201,14,Present
SV007,SWE201,15,Present
SV007,SWE201,16,Present
SV007,SWE201,17,Late
SV007,SWE201,18,Present
SV007,SWT301,1,Present
SV007,SWT301,2,Present
SV007,SWT301,3,Present
SV007,SWT301,4,Present
SV007,SWT301,5,Present
SV007,SWT301,6,Present
SV007,SWT301,7,Late
SV007,SWT301,8,Present
SV007,SWT301,9,Present
SV007,SWT301,10,Present
SV007,SWT301,11,Present
SV007,SWT301,12,Present
SV007,SWT301,13,Present
SV007,SWT301,14,Present
SV007,SWT301,15,Present
SV007,SWT301,16,Present
SV007,SWT301,17,Present
SV007,SWT301,18,Present
SV007,PRM392,1,Present
SV007,PRM392,2,Present
SV007,PRM392,3,Present
SV007,PRM392,4,Present
SV007,PRM392,5,Present
SV007,PRM392,6,Present
SV007,PRM392,7,Present
SV007,PRM392,8,Present
SV007,PRM392,9,Present
SV007,PRM392,10,Present
SV007,PRM392,11,Absent
SV007,PRM392,12,Absent
SV007,PRM392,13,Present
SV007,PRM392,14,Present
SV007,PRM392,15,Present
SV007,PRM392,16,Present
SV007,PRM392,17,Present
SV007,PRM392,18,Present
SV007,ITE302,1,Present
SV007,ITE302,2,Present
SV007,ITE302,3,Present
SV007,ITE302,4,Present
SV007,ITE302,5,Present
SV007,ITE302,6,Present
SV007,ITE302,7,Present
SV007,ITE302,8,Present
SV007,ITE302,9,Present
SV007,ITE302,10,Present
SV007,ITE302,11,Present
SV007,ITE302,12,Present
SV007,ITE302,13,Present
SV007,ITE302,14,Present
SV007,ITE302,15,Present
SV007,ITE302,16,Present
SV007,ITE302,17,Present
SV007,ITE302,18,Present
SV007,WED201,1,Present
SV007,WED201,2,Present
SV007,WED201,3,Late
SV007,WED201,4,Present
SV007,WED201,5,Present
SV007,WED201,6,Present
SV007,WED201,7,Present
SV007,WED201,8,Late
SV007,WED201,9,Present
SV007,WED201,10,Present
SV007,WED201,11,Present
SV007,WED201,12,Late
SV007,WED201,13,Present
SV007,WED201,14,Present
SV007,WED201,15,Present
SV007,WED201,16,Present
SV007,WED201,17,Present
SV007,WED201,18,Present
SV007,PRO192,1,Present
SV007,PRO192,2,Present
SV007,PRO192,3,Present
SV007,PRO192,4,Present
SV007,PRO192,5,Present
